x ue un uerror 
0.7250000000000001 -0.2797377216883703 -0.2795316691513735 0.0002060525369968 
0.7500000000000000 -0.2601300475114445 -0.2599384378282192 0.0001916096832252 
0.7750000000000001 -0.2389185850895918 -0.2387425995975521 0.0001759854920397 
0.8000000000000000 -0.2162341101421703 -0.2160748338503954 0.0001592762917749 
0.8250000000000002 -0.1922164800005839 -0.1920748949003777 0.0001415851002062 
0.8500000000000001 -0.1670137713413282 -0.1668907503519151 0.0001230209894131 
0.8750000000000000 -0.1407813672440387 -0.1406776688307269 0.0001036984133118 
0.9000000000000001 -0.1136809992031343 -0.1135972627011254 0.0000837365020089 
0.9250000000000000 -0.0858797499993745 -0.0858164916720484 0.0000632583273262 
0.9500000000000002 -0.0575490235789535 -0.0575066334349339 0.0000423901440197 
0.9750000000000001 -0.0288634882911762 -0.0288422276797969 0.0000212606113793 
1.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
